,Date,Username,Tweet,LikeCount
918,2022-04-23 22:35:07+00:00,CALocalMRY,"CHP Incident Report: Apr 23 2022  3:27PM

Traffic Hazard : Morse Dr at Highway 1",0
919,2022-04-23 22:34:20+00:00,eviljonny,Dear @Apple please stop giving notification popups to upgrade to Monterey on a laptop which does not support Monterey! Seriously it's bloody annoying,4
920,2022-04-23 22:33:27+00:00,thomasg_llagher,@eulareader 😈,1
921,2022-04-23 22:33:16+00:00,BaileyD345,"@lulujade98 California is amazing. I went to San Fran, LA and Monterey when I went on a family road trip round the west coast",0
922,2022-04-23 22:32:54+00:00,Monterey9219,@6Blackhawks Of course. Id still put him top 6 in my books. He went beast last season!,0
923,2022-04-23 22:32:52+00:00,GallifreyGamgee,Throwback to visiting the Monterey Bay Aquarium with a secret “guest” whom I snuck in inside my messenger bag. https://t.co/klJUjV5jUt,8
924,2022-04-23 22:31:41+00:00,Monterey9219,@haschke_sam Just started following you! Thanks for this tweet. Your a true American Patriot!,0
925,2022-04-23 22:31:18+00:00,thomasg_llagher,"@tfw_no Not necessarily. It’s okay to grieve. If you need something, even just to talk, I’m generally available if I’m not at work. I’ll keep you in my prayers.",3
926,2022-04-23 22:31:04+00:00,Monterey9219,@haschke_sam We need to send her back to her country! She needs to let real Americans worry about OUR COUNTRY!,0
927,2022-04-23 22:29:52+00:00,NutritionJobs,"#jobopportunity in beautiful Monterey County, California with the ocean in your future. You know I love my Pacific Ocean dips - maybe you can try too!

This is a great job with a bonus. $5k.

Apply! 
https://t.co/DKii27OHv1

#clinicaldietitian
#registereddietitian https://t.co/wGpvFTA5ZP",1
928,2022-04-23 22:29:29+00:00,TheMontereySA,@amadarrr @SophieHChrist Am I Queen B,1
929,2022-04-23 22:29:23+00:00,MontereyHerald,Using fashion to help with the cancer fight https://t.co/i1RAeaArih,0
930,2022-04-23 22:29:20+00:00,Monterey9219,"So Covid Wasn't DemocratMade huh? Im pretty sure they closed everything to get Trump out of office. Look we didn't say this, this idiot did. So with all this evidence what do we do? Keep fighting and speaking up cause we will not be Controlled! Democrats hate Republicans for that https://t.co/vUvk5bGS5M",0
931,2022-04-23 22:26:33+00:00,BikeMonterey,"@CeliaVJimenez You may find links of interest in our https://t.co/PZGGHLl5aZ section. 

Also, @SteveMcShane organized a Rolling Historical Tour of Salinas on 10/12/14. Maybe he'd organize another if you and MCW express interest. https://t.co/afWwCbonqq",0
932,2022-04-23 22:25:42+00:00,Monterey9219,"Adam Calhoun 
           ""Country aint just a state its my state of Mind""",1
933,2022-04-23 22:25:03+00:00,CALocalMRY,"CHP Incident Report: Apr 23 2022  3:20PM

Traffic Collision -- Unknown Injuries : SR1 S at SR218 OFR (SB SR1 JNO SR218)",0
934,2022-04-23 22:23:59+00:00,thomasg_llagher,Laughing like an absolute maniac at this image https://t.co/edoUvwZyxW,7
935,2022-04-23 22:23:32+00:00,VladimoiraLenin,"Flour tortilla, refried beans, slow cooked carnitas pork, lard sauteed sweet peppers &amp; shallots, cheddar &amp; monterey jack, lettuce, sour cream, pickled red onions, crumbled feta, quick char serrano pickled peppers, El yucateco hot sauce. https://t.co/0N3fYWnIo3",6
936,2022-04-23 22:23:12+00:00,thomasg_llagher,Wish I was better at being a friend,3
937,2022-04-23 22:22:14+00:00,thomasg_llagher,@eulareader Corporate took my password to see the survey scores away so now they can say whatever they want about my performance lol,1
938,2022-04-23 22:21:26+00:00,thomasg_llagher,I deserve to be a knight,1
939,2022-04-23 22:20:29+00:00,thomasg_llagher,@tfw_no Man I’m so sorry,2
940,2022-04-23 22:20:06+00:00,CALocalMRY,"Check the commute before getting in the car.
Use our up to date traffic info to get home quickly and safely.

https://t.co/ts0Zxu74sq",0
941,2022-04-23 22:19:48+00:00,marionhodges,"Feels like I either take this as a sign that my professional(ish) DJ days really are behind me, or I try to find a ≈ $200 controller that works with the latest version of Serato AND Monterey 12.2.1 https://t.co/pLILdWzZP9",3
942,2022-04-23 22:19:47+00:00,Monterey9219,😂😂 https://t.co/wl3UoYKR2J,0
943,2022-04-23 22:18:13+00:00,starburst42,@ai6yrham The Monterey Bay is amazing. So glad I grew up there. https://t.co/GTN78aZago,1
944,2022-04-23 22:16:09+00:00,OutspokenMoFo,Another #Monterey #Doctor goes nuts! https://t.co/VqPuwkJCFx #PacificGrove,0
945,2022-04-23 22:15:49+00:00,Bryant_Austin_,"@DrLightsSon @KevinSchmidy Seaside in Monterey, California?",2
946,2022-04-23 22:14:49+00:00,rudy_booty1,Monterey Clam Chowder 🔥 🤤,2
947,2022-04-23 22:13:20+00:00,AppleKyoCom,"【macOS 12.3.1 Monterey】バグ不具合修正情報・新機能・変更点・いつ公開・インストール時間・やり方など
https://t.co/whNGutXHWS
#macOS1231バグ
#macOS1231不具合
#AppleKyoCom
#Apple教",0
948,2022-04-23 22:08:38+00:00,jones_writer,Also dreamt that a film production company (called something Monterey or monty or similar) booked a general with me from meeting me at a beach party. #ScreenwritingTwitter,1
949,2022-04-23 22:08:33+00:00,GolfMonterey,Just posted a video https://t.co/UtWtLNpkzr,0
950,2022-04-23 22:07:15+00:00,EsoheO,not a lie was uttered! https://t.co/KTISHoGb0U,0
951,2022-04-23 22:06:58+00:00,SandPCarl,@Graham_Couch Move to Monterey,1
952,2022-04-23 22:05:32+00:00,CarsandTrucks13,1952 Mercury Monterey Custom Sport Coupe https://t.co/8UMmeKdoSz eBay,0
953,2022-04-23 22:05:07+00:00,thomasg_llagher,Every day I think “I have to let this bloodlust out” and I do not because I am doing all this for THE AMERICAN PEOPLE!,1
954,2022-04-23 22:00:53+00:00,Monterey9219,"😂😂 Kane Brown better than George Straight? Hell No! 

https://t.co/YAqTjKRiDd",0
955,2022-04-23 22:00:38+00:00,greensakuramoon,"Montereyになった

Big Surから使えてなかったマカフィーを生き返らせることに成功しましたヽ(´▽｀)/",0
956,2022-04-23 22:00:38+00:00,MidwestWeather3,"MTR continues Small Craft Advisory for Monterey Bay [PZ] till Apr 23, 9:00 PM PDT https://t.co/whsZRG1m2Q https://t.co/dn7TVT2S9H",0
957,2022-04-23 22:00:00+00:00,mcweekly,"The company’s sin? Saying climate change is a long-term threat, and that the company will pursue investments that promote a reduction in emissions.
https://t.co/dmbBPdKQIe",1
958,2022-04-23 22:00:00+00:00,CalCoastalSBDC,"We can provide technical assistance with your Monterey County CA Microbusiness #COVID19 Relief #Grant application, Sign up for our services at https://t.co/ER61aY5cXR (click the green button) @MontereyWorks https://t.co/zNyIAhNyiu",0
959,2022-04-23 21:59:30+00:00,thomasg_llagher,I use a solid back desktop background with no icons,2
960,2022-04-23 21:59:06+00:00,thomasg_llagher,I am a PATRIOT folks and while it’s true the only thing that gets me hard in bed is the thought of BLOWING MY WIFE’S HEAD OFF I do it all for you folks. The people,3
961,2022-04-23 21:58:59+00:00,Anubo_,@rfoxtail I really need to visit Monterey Bay Aquarium again. Been too long.,0
962,2022-04-23 21:57:28+00:00,thomasg_llagher,"I’ll be honest, folks, I, like MANY OTHER AMERICANS got my first erection when I saw a video of a Chinese man being sucked into a lathe. And they say “Donald, Donald that’s sick why would you say that” and I say to them because I’m a patriot, I’m a patriot",11
963,2022-04-23 21:57:06+00:00,kimsygypsy,Mac OS Monterey’s universal control feature is amaaaazing!,2
964,2022-04-23 21:54:32+00:00,thomasg_llagher,SEXO…. SËXO……,2
965,2022-04-23 21:54:12+00:00,thomasg_llagher,*Chinese yelling*,2
966,2022-04-23 21:53:34+00:00,thomasg_llagher,not okay!,2
967,2022-04-23 21:53:33+00:00,WonderfulDest,"Humpback whale salute In Monterey Bay, California.
📸 Douglas Croft https://t.co/k32hu3CJp2",36
968,2022-04-23 21:53:22+00:00,thomasg_llagher,@KURTNlRVANA 190-180 is my goal weight tbh,1
969,2022-04-23 21:52:24+00:00,medusa_monterey,@solodeauxleaux RAY THE LIGH- PLZ😭😭😭🤣🤣🤣🤣🤣🤣🤣🤣,1
970,2022-04-23 21:52:16+00:00,Joe_Monterey,https://t.co/xVVhqu6O7p https://t.co/7lu8mILOcE,0
971,2022-04-23 21:51:24+00:00,s0fiacantu,Todo lo que daría por no vivir en Monterey,0
972,2022-04-23 21:51:11+00:00,thomasg_llagher,@KURTNlRVANA Working on losing weight tbh,1
973,2022-04-23 21:50:30+00:00,CeliaVJimenez,This is what I got. Not a taco al vapor (as shown above) but they are pretty tasty. Even the tortilla is good. Tacos El Pariente in Soledad near the intersection of State &amp; Monterey Streets. https://t.co/2vKF7KwtcQ,0
974,2022-04-23 21:50:04+00:00,basdegruijter,"@ekahau It’s really a shame that Ekahau still don’t have support for Monterey. It should have full support on public release. The MacOS Monterey Beta is out since June 2021. Seriously Ekahau, we are almost looking for the Next MacOS?? Is Hamina Wireless really stealing the show?",0
975,2022-04-23 21:48:12+00:00,greesybot,This is like the Monterey Jack of cheesebeat,0
976,2022-04-23 21:47:58+00:00,crazyporto,@JaayGee_ Come to Monterey,0
977,2022-04-23 21:47:38+00:00,MariLynch,@gaguillen @DLIFLC @NPS_Monterey @POMgarrison @MIIS https://t.co/CmPRIccKbM,1
978,2022-04-23 21:47:05+00:00,_1negative,I attempted to walk home from South Pasadena to South Gate I made it to Monterey park then my friend picked me up at 1 in the morning lol,0
979,2022-04-23 21:46:59+00:00,thomasg_llagher,I researched the Chinese Bress Theory and the government sent 38 Susitna clones after me. It’s real,0
980,2022-04-23 21:46:24+00:00,thomasg_llagher,"@KURTNlRVANA Well, I am dying of starvation but not like food starvation",1
981,2022-04-23 21:45:24+00:00,thomasg_llagher,Chinese Bress Theory (REAL),0
982,2022-04-23 21:44:26+00:00,thomasg_llagher,@JTN_Brian This is fake. Stop spreading disinformation,0
983,2022-04-23 21:43:54+00:00,bunnecult,JUST FOUND OUT MONTEREY BAY AQUARIUM HAS LIVE STREAMS OF SOME OF THEIR ANIMALS IM LOOSINH IT !! SEA OTTER LIVE STREAM !!! SHARK LIVESTREAM !!! JELLY FISH LIVE STREAM !!,4
984,2022-04-23 21:42:36+00:00,MontereyJack3,"Welcome back, offense! We missed ya!!! #ThisIsMyCrew",4
985,2022-04-23 21:42:28+00:00,GASOLyndon,"#GASOopen2 Top Performer 🌟:

@ZyrinBrantley - @GPShoops806 
2023 - Lubbock Monterey

• Electric change of pace
• Slippery getting to the rim
• Crafty scorer

#GASO | Everyone’s Big Stage https://t.co/UZiqU9weFu",9
986,2022-04-23 21:42:20+00:00,thomasg_llagher,Fun fact: https://t.co/IAI65xkm3U,1
987,2022-04-23 21:41:24+00:00,thomasg_llagher,@JTN_Brian I’ve never eaten cereal in my life.,0
988,2022-04-23 21:39:45+00:00,basdegruijter,"@ekahau To be honest, the software is so buggy on MacOS Monterey… and yes I know that Ekahau advices to NOT upgrade to MacOS Monterey since October 2021. It’s a joke. https://t.co/blzQwUbdsg",0
989,2022-04-23 21:39:35+00:00,Eriostb,@marine5831 Is he in Monterey?? Go see him if he is man. Place is magical!!!,1
990,2022-04-23 21:35:29+00:00,querldoxs,@fairyroses Hm. Was it the Monterey update?,0
991,2022-04-23 21:34:38+00:00,unbadger,Finally updating my computer to macOS Monterey bc I want the new emojis I hope I don’t brick anything 🥴🤞,1
992,2022-04-23 21:31:55+00:00,bassmicrobe,やっぱMacって偉大だなーって思った…が、全然そんなことないわ。Monterey アップデートしたらAmari使えなくなったし踏んだり蹴ったり,1
993,2022-04-23 21:30:33+00:00,MontereyHerald,How recent rains affected California’s drought and wildfire season https://t.co/BZrcx2Gj8f,0
994,2022-04-23 21:29:50+00:00,HurstAthletics,"The Women's @MercyhurstPolo team dropped a 15-6 contest to Cal State Monterey Bay on Saturday afternoon at the WWPA Championships.

📰: https://t.co/S5mliKdwCK https://t.co/9M0SAyuwkd",0
995,2022-04-23 21:23:38+00:00,ukraine_refugee,"Standing with Ukraine in Monterey, California. A heartfelt thank you to all of those tagged below. @LievSchreiber @SeanPenn @WCKitchen @Schwarzenegger @CoreResponse @MilaKunisv @MillaJovovich @USUNRomeAmb @SecDef @RepJimmyPanetta https://t.co/tr9n79Vm59",5
996,2022-04-23 21:22:02+00:00,sguti17,$1700 for a 1 night stay in Monterey https://t.co/LR83a1m3DG,1
997,2022-04-23 21:19:43+00:00,kyddrock,I made vegan chickpea fajitas and said who am I kidding? Then proceeded to sprinkle some Monterey Jack cheese right on top 😂,0
998,2022-04-23 21:19:14+00:00,Coach_Taivale,@yaboyDuck11 @KeirrStewart Monterey with Pete Noble lol who won they section.. cmon B. They Beat Marin &amp; Novato. Nobody carrying a football team. Guess shakes n your brother n that defense was nothing and X did it all lol U just talking at this point brother,0
999,2022-04-23 21:17:59+00:00,thomasg_llagher,@JTN_Brian That’s horseshit and you know it. Cows don’t make tools.,0
1000,2022-04-23 21:17:24+00:00,ukraine_refugee,"Supporting Ukraine in Monterey, California.   @ZelenskyyUa @WhiteHouse @RepJimmyPanetta @Ukraine @UN @Refugees @BorisJohnson @marcusmoore  @USNATO https://t.co/rXJC0pbvTa",3
1001,2022-04-23 21:15:03+00:00,CALocalMRY,"CHP Incident Report: Apr 23 2022  2:10PM

Traffic Hazard : Highway 68 at Reservation Rd Ofr (WB JEO)",0
1002,2022-04-23 21:15:02+00:00,MontereySkydive,"This is where you find out who you really are. 
https://t.co/sASZNDbH2J https://t.co/54U3otuP6x",0
1003,2022-04-23 21:07:19+00:00,NewsWorldPress,"iOS 15.Four With Face ID Unlock When Carrying a Masks, iPadOS 15.Four and macOS Monterey 12.three Coming Subsequent Week - Newsworldpress @ https://t.co/W3GCoxkdfN https://t.co/mrOUzT1D3v",0
1004,2022-04-23 21:07:03+00:00,vscaracing,"A wild third round concludes at Laguna Seca. The Monterey Sports Car Challenge saw its share of drama and full course yellows. Unofficial race results, pending post-race penalties #VSCA #MontereySCC https://t.co/4lL7iBTasu",3
1005,2022-04-23 21:06:33+00:00,NewsWorldPress,"macOS Monterey 12.3, iPadOS 15.Four Arrive With Common Management; Apple Watch Will get Firmware Restore Assist - Newsworldpress @ https://t.co/YSmm5BcVbz https://t.co/uHpKn0QyWG",0
1006,2022-04-23 21:05:08+00:00,SusanPa48342079,"📍 New Listing 📍 Take a look at this fantastic new property that just hit the market located at 1616 Monterey Boulevard in Hermosa Beach. Reach out here or at (310) 625-2448 for more information!

Listed by Jane Sager

Susan Payne... https://t.co/y6PSyumlge https://t.co/nmrddqE9vZ",0
1007,2022-04-23 21:05:07+00:00,MontereyHerald,COVID-19 outbreak hits another Bay Area cruise ship voyage https://t.co/ZRMWk2V6eu,1
1008,2022-04-23 21:04:44+00:00,TeitelbaumAmy,"📍 New Listing 📍 Take a look at this fantastic new property that just hit the market located at 1616 Monterey Boulevard in Hermosa Beach. Reach out here or at (310) 937-3261 for more information!

Listed by Jane Sager

Amy Teite... https://t.co/pGFYPMkvqc https://t.co/CofJrVUrx1",0
1009,2022-04-23 21:03:57+00:00,NewsWorldPress,"Apple Misses Fixing Zero-Day Vulnerabilities in macOS Large Sur, Catalina; Brings macOS Monterey 12.Four Public Beta 1 - Newsworldpress @ https://t.co/5qDaNsyfbX https://t.co/BJdb2MSC3a",0
1010,2022-04-23 21:03:02+00:00,border_c_border,"楽天市場 Rakuten
パソコン 周辺機器
中古 並品 Apple MacBook Air 13インチ Early 2015 Core i5 メモリ8GB SSD256GB macOS Monterey 安心保証90日 MacBookAi
https://t.co/H3T2058hYL",0
1011,2022-04-23 21:02:12+00:00,purpleaitanax,A que hora es el show hoy en Monterey?,1
1012,2022-04-23 21:01:03+00:00,CALocalMRY,"CHP Incident Report: Apr 23 2022  1:55PM

Traffic Collision -- No Injuries : Us101 S at Airport (SB 101/AIRPORT)",0
1013,2022-04-23 20:57:06+00:00,38UT,montereyにしてしてからegpuの不安定がキツいからmac studio見たら4週待ちだった件。,0
1014,2022-04-23 20:51:58+00:00,ThankfulSally,"Check out Premier Designs Monterey Necklace Earrings Set Reversible Mother-of-Pearl 16"" Lg  https://t.co/9rsXYrkYS9 via @eBay",0
1015,2022-04-23 20:45:17+00:00,CeliaVJimenez,"Done with the historic walking tour in King City. Almost four hours but it was pretty interesting. Do any other cities in Monterey County have historic guided tours? If so, let me know. https://t.co/t4J88E7ERt",12
1016,2022-04-23 20:44:14+00:00,monterey_five,@LillyJane916 They spelled palette wrong. 💅,4
1017,2022-04-23 20:42:01+00:00,NextdoorFF_SF,New listing in Monterey Heights #free #freefinds #payitforward https://t.co/eIVVlFzxoy,0
1018,2022-04-23 20:41:04+00:00,IridiumWings,2015 MBP upgrading to Monterey https://t.co/dz8wP5PLAs,0
1019,2022-04-23 20:40:03+00:00,CALocalMRY,"CHP Incident Report: Apr 23 2022  1:21PM

Traffic Collision -- No Injuries : Us101 N at Spence Rd (SPENCE AT 101)",0
1020,2022-04-23 20:37:09+00:00,flaugher,I think @Apple #macOS #Monterey has a bug (big surprise). Selecting an image and tapping the space bar is supposed to display the image full-size using Quick Look. But this continuely stops working and I have to relaunch Finder from the Dock to get it working again.,1
1021,2022-04-23 20:35:02+00:00,MontereyHerald,"Hospital community: Finding purpose, peace in volunteering https://t.co/4jbisFJHIv",0
1022,2022-04-23 20:34:45+00:00,Radar_Assistant,"MULTI ADSBX VERTICAL MANOEUVRING ALERT : At time Sat Apr 23 21:31:36 2022 #N21DZ    was  manoeuvering vertically (altchange=3100ft, altdeltas=25500ft), 9nm from SNS Salinas_VORTAC_US
 near Neponset, Monterey County, California, United Stat #AvGeek #ADSB https://t.co/84eyYtqQlh https://t.co/mGze5WlZnf",0
1023,2022-04-23 20:34:20+00:00,maueskvl,@LRZague 1 de Mayo de 1993. Monterey,0
1024,2022-04-23 20:31:16+00:00,NextdoorFF_SF,New listing in Monterey Heights #free #freeintheneighborhood #thrifty https://t.co/pbmQYUT39w,0
1025,2022-04-23 20:29:09+00:00,DouglasLumsden1,Beautiful day on Monterey Bay! https://t.co/3lSxuKtcPp,22
1026,2022-04-23 20:28:03+00:00,CALocalMRY,"There are multiple local newsrooms in your community working to keep you informed.  Your support of local journalism makes your community stronger.

https://t.co/T53xSI22GG",0
1027,2022-04-23 20:26:57+00:00,marine5831,@odonovankp Monterey,0
1028,2022-04-23 20:25:57+00:00,CALandscapeBot,"Prunedale 1, Monterey County, CA
🗺36.8135, -121.6791 🧭114° ⛰492 ft
https://t.co/7bSgzOt2L9 https://t.co/rSp9oYSgHk",2
1029,2022-04-23 20:11:01+00:00,Darchmare,"@KevSlashNull @indigoparadox @GhostCrabGames @m0n01d @lazerwalker @Apple It’s hit or miss.

I built a PC (using fairly mainstream components) during the pandemic and I can’t run Windows 11 on it due to lack of a TPM. I’m still on Windows 10 as a result.

It looks like you just missed the cut-off, unfortunately. macOS Monterey will run on a 2015 MBA.",6
1030,2022-04-23 20:10:48+00:00,mxhdiqaim,"@_NejiLee @olakara @AmanBhatnagar47 @BendikMatej Base on my knowledge, there are themes that will make your win10 look like MacOS Monterey. That is also customization",3
1031,2022-04-23 20:10:22+00:00,CounterIreland,"1/2lb turkey burger on organic mixed greens with Monterey jack, dijon balsamic, quinoa and avocado. #burger #nom",0
1032,2022-04-23 20:08:44+00:00,QM2fan,"Floating Paradise Lost:  SS BRITANIS, Part One (From MONTEREY to MATSONI... https://t.co/UndT5fpKvW via @YouTube",0
1033,2022-04-23 20:06:32+00:00,Fidel981748332,@siervadelaura Chin Sierto.Esta Feo En Monterey.Cuidate.,0
1034,2022-04-23 20:03:48+00:00,TerryWi07061779,@lilbaby4PF 🔥 YESSIR,1
1035,2022-04-23 20:03:42+00:00,Djfshop,"Check out Premier Designs Monterey Necklace Earrings Set Reversible Mother-of-Pearl 16"" Lg https://t.co/WDYAvh0nlE #eBay via @eBay",0
1036,2022-04-23 19:59:33+00:00,NextdoorFF_SF,New listing in Monterey Heights #free #nextdoor #freeintheneighborhood https://t.co/qvsigRbYeL,0
1037,2022-04-23 19:59:17+00:00,AndrianyRahmah,Stamford vs Monterey 𝐋𝐈𝐕𝐄 𝐒𝐓𝐑𝐄𝐀𝐌𝐈𝐍𝐆 🔴 High School Softball |  WATCH  LIVE LINK  👉  👉 : https://t.co/QG2PfqhdMX,0
1038,2022-04-23 19:57:05+00:00,DjKonnex,"Run harder races in your younger years so you won’t have an excuse to do them when you get older! It’s Marathon Time! (5x BSIM Finisher) 🤞🏃‍♂️🙌 @bsimevents @guenergylabs @ Monterey, California https://t.co/MH0ahn4FGQ",0
1039,2022-04-23 19:52:58+00:00,HaffaAlan,@DaytonPubPolicy I’m guessing Nancy was worried it would go sideways financially like the Monterey Hotel project but that was a few months before I was on council.,0
1040,2022-04-23 19:51:57+00:00,0600Hours,@pixelfreckles @PUPWlTCH its Monterey yeah :3,2
1041,2022-04-23 19:51:13+00:00,GenoTunes,#1 Indie Singer Songwriter in the Greater Monterey Bay CA Region and climbing the Top 100 US and Top 200 Global Charts too! Visit my Official https://t.co/wp1pKejshp website to stream my tunes and become a VIP Club Member! #IndieArtist #SingerSongwriter #ReverbNation https://t.co/m614WstKT5,6
1042,2022-04-23 19:49:32+00:00,ElGranSenglar,I really wanna listen to The Mollusk by Ween while traveling to Monterey Bay Aquarium this summer,4
1043,2022-04-23 19:46:30+00:00,NewsWorldPress,"macOS Monterey 12.3, iPadOS 15.Four Arrive With Common Management; Apple Watch Will get Firmware Restore Help - Newsworldpress @ https://t.co/0A7W5qrbdn https://t.co/6Tq4LJtIKc",0
1044,2022-04-23 19:44:21+00:00,NewsWorldPress,"Apple Misses Fixing Zero-Day Vulnerabilities in macOS Huge Sur, Catalina; Brings macOS Monterey 12.Four Public Beta 1 - Newsworldpress @ https://t.co/MWKQOqef5W https://t.co/GtgJuOOEWO",0
1045,2022-04-23 19:44:19+00:00,pauljimerson,"Peaceable Kingdom, Monterey. https://t.co/JFKkWIAx0U",0
1046,2022-04-23 19:43:59+00:00,von_lex,"@ray_oak Apparently on Mac Monterey OS it is an option...
🤷‍♂️ https://t.co/dANeRnqf2s",3
1047,2022-04-23 19:43:25+00:00,manedpup,"@PUPWlTCH @0600Hours that looks like Monterey Bay Aquarium and i miss the otters there so much, they're so cuteeeeee",3
1048,2022-04-23 19:43:06+00:00,GenoBizDev,"Today's ReverbNation Indie Artist Singer Songwriter Chart has me at #1 in the Greater Monterey CA Region and climbing the Top 100 U.S. and Top 200 Global Charts too! 🎉 Those are sweet slots to be in as I'm about to release my next Single ""Cool"" &amp; Remaste…https://t.co/LC2gGXMfG0",0
1049,2022-04-23 19:42:58+00:00,Axxman300,"... We had field trips into Monterey to visit the adobes, and Colton Hall as part of history, we had to know what happened in 1849, but we didn't have to learn important names of the Bear Flag Revolt...",1
1050,2022-04-23 19:42:55+00:00,pixelfreckles,"@PUPWlTCH @0600Hours maybe da monterey bay aquarium??? i might not know actually, i just saw ppl talking about otters from there today lol",2
1051,2022-04-23 19:42:25+00:00,TW_KenzoKai,@Alesis ???? it's 2022 guys. What gives? Your stuff still don't work. We're on Monterey now.... I just dropped a ton of cash on Alesis strike pro se - can't use the editor because you won't update your software? Seriously?,0
1052,2022-04-23 19:39:55+00:00,CSUMB,#CSUMBgrad https://t.co/buIirrqGSd,3
1053,2022-04-23 19:39:44+00:00,RACERmag,"The Hyundai Monterey Sports Car Championship Presented by Motul, April 29-May 1 showcases an exciting cross-section of #IMSA-sanctioned series at #WeatherTechRaceway #LagunaSeca. https://t.co/1KTCs2dMGL",7
1054,2022-04-23 19:39:34+00:00,Tyz75,#Water #Marina #Waterfront #Pier #Dock #Port #Sunrise #Sailboats #Boats #Monterey https://t.co/oXun1Gjptk,0
1055,2022-04-23 19:36:21+00:00,Axxman300,I was lucky as a kid because I love history. I grew up in a house full of great history books. My grandfather watched any history documentary that came along. I grew up on the Monterey Peninsula and passed the Carmel Mission every day on the way to school.,2
1056,2022-04-23 19:35:03+00:00,CALocalMRY,"CHP Incident Report: Apr 23 2022 12:25PM

Traffic Collision -- No Injuries : Highway 156 at Oak Hills Dr (WB JEO)",0
1057,2022-04-23 19:34:57+00:00,RealIncaChief,Santuario Marino de la Bahía de Monterey en California. Ojalá algún día pueda ver el “Mar Tropical de Grau” convertirse en un santuario marino. #santuriosmarinos #bluespot #conservaelocéano #unocéano https://t.co/ay2soyeyqN,2
1058,2022-04-23 19:34:29+00:00,Kike69199549,"@ChicIeBomba Bueno creo que ya usaron todas las clásicas como café, el calor en monterey, o mi pn etc... pero usted esto lo que pienso cuando me da calor!",0
1059,2022-04-23 19:33:53+00:00,m_matteoni,I made it to the top of the Teaching Pyramid! One more module to go! Looking forward to being certified and offering Teaching Pyramid trainings for Monterey County. https://t.co/RNa3PpWf5m,7
1060,2022-04-23 19:30:54+00:00,zoelynneh,"Conozco, aunque no domino del todo el Sistema Operativo MAC hasta la última versión ""Monterey"", eso sin necesidad de tener una MAC. Y no necesito una, pero tampoco sé si quisiera tener una. Cómo todo, tiene sus pros y sus contras.",1
1061,2022-04-23 19:27:48+00:00,bjweidman,"Views &amp; Location Say It All in Pacific Grove!  REFRESH, STAGE &amp; SELL W/ Concierge Real Estate Services. Contact Barb @ 408-398-2343 to bring life &amp; love into your properties &amp; SELL for maximum profits. #homesellers #realestate #monterey #bayarea https://t.co/aXu6bE1R6t",0
1062,2022-04-23 19:27:31+00:00,CthlcNtnlst,"@AWO_Five Merge Prairies and Midwest

ID and eastern WA/OR belong in Jefferson

Hard to tell but it looks like New Sodom extends to Monterey Co, sadly it should probably be up to Sonoma/Napa

Inland CA belongs with 4 Corners",0
1063,2022-04-23 19:20:31+00:00,CSUMB,"College of Education and College of Science, you’re next! #CSUMBgrad https://t.co/wS8sybXeG7",8
1064,2022-04-23 19:20:09+00:00,SpanishMpc,#Spanish #langchat #Monterey #Salinas #medical #health #translation #bilingual https://t.co/xWWJ8r9NGB,2
1065,2022-04-23 19:20:07+00:00,CALocalMRY,"CHP Incident Report: Apr 23 2022 12:13PM

Traffic Hazard : Us101 S at Main (SB MAIN ONR TO SB 101)",0
1066,2022-04-23 19:18:18+00:00,pauljimerson,"@ETommyBS1 Not a bad look. This is Al Capone's Cadillac, on display at a car show in Monterey. https://t.co/x1UCNoD1be",1
1067,2022-04-23 19:15:03+00:00,CALocalMRY,"CHP Incident Report: Apr 23 2022 12:08PM

Traffic Hazard : Crg17 at S Davis Rd (RESERVATION WB JWO 1-2 MI)",0
1068,2022-04-23 19:12:06+00:00,dovesummer1,"@OneEndEARling @rolycraven It was beautiful! Rainy when we drove in but it cleared up for sunset and then was nice the next morning and in Napa. I took a ton of pics of these guys in Monterey, too: https://t.co/4JzD8cJXBT",4
1069,2022-04-23 19:08:20+00:00,MontereysOlive,We'll help you find the spices you're looking for to take your cooking to the next level this summer. https://t.co/3fWzCB1FAN,0
1070,2022-04-23 19:06:49+00:00,BlanchetteDanny,"@AgataBorradori Yup. We live in Santa Cruz. We are planning Monterey Bay Aquarium next weekend, and I believe we will pass that exact sand dune en route. 😀",1
1071,2022-04-23 19:04:55+00:00,OneEndEARling,@dovesummer1 @rolycraven You saw the best places! Monterey and Pacific Grove are some the best Cali has to offer as far as road trips go... simply gorgeous views🥰,2
1072,2022-04-23 19:04:19+00:00,randallsnow,@ThatEricAlper Find a copy of Monterey Pop. Fast forward to Janis Joplin singing Ball and Chain with Big Brother and the Holding Company. Watch closely for Mama Cass Elliot’s reaction. Then tell me you’ve ever seen anything better.,42
1073,2022-04-23 19:03:42+00:00,Armo664,"You can't beat the view of Monterey, CA. https://t.co/qBBNNMasEh",0
1074,2022-04-23 19:02:47+00:00,sfbay,Nearly 30 miles of Highway 1 will be closed Sunday in Monterey County to make room for the Big Sur International Marathon. https://t.co/dEqZorL4O9 https://t.co/BIg69rqWnV,0
1075,2022-04-23 19:00:37+00:00,atiaxo,OMGG downtown Monterey is insane right now because of the Big Sur marathon and there’s so many people out and my hunny and I walked down to Starbucks looking like straight bums LMAO 😭,1
